Index,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset",Mode
1663,0.715062112,0.976470588,0.540626866,0.943874022,0.838391906,0.982891522,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1664,0.715838509,0.983193277,0.540626866,0.94914082,0.838861464,0.985999551,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1665,0.712732919,0.981512605,0.540626866,0.953769218,0.838913119,0.98617393,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1666,0.715062112,0.974789916,0.540626866,0.947438421,0.838493303,0.98232488,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1667,0.714285714,0.981512605,0.541567164,0.955365218,0.837797636,0.985617492,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1668,0.716614907,0.979831933,0.541238806,0.956003618,0.839309618,0.985048165,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1669,0.714285714,0.981512605,0.541238806,0.953662819,0.837752916,0.988298167,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1670,0.716614907,0.979831933,0.540208955,0.946480821,0.843164006,0.985095788,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1671,0.708074534,0.981512605,0.541402985,0.94903442,0.833940378,0.985258887,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1672,0.714285714,0.974789916,0.540104478,0.95073682,0.837926295,0.98216554,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1673,0.711180124,0.976470588,0.540104478,0.95073682,0.836039934,0.983033675,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1674,0.711956522,0.978151261,0.541104478,0.954407618,0.836201715,0.984160694,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1675,0.717391304,0.971428571,0.541104478,0.947012821,0.839912498,0.980460779,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1676,0.708074534,0.979831933,0.540164179,0.952120019,0.833926029,0.984852302,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1677,0.717391304,0.983193277,0.539820896,0.95073682,0.839942151,0.982471867,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1678,0.703416149,0.98487395,0.539820896,0.948023621,0.836186529,0.987725616,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1679,0.711180124,0.988235294,0.540880597,0.954726818,0.835838815,0.988712988,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1680,0.713509317,0.986554622,0.541059701,0.953928818,0.837284315,0.988336122,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1681,0.706521739,0.976470588,0.541223881,0.952545619,0.83319198,0.982689035,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1682,0.705745342,0.978151261,0.541716418,0.956482417,0.832422178,0.983644002,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1683,0.719720497,0.981512605,0.541716418,0.952492419,0.841057036,0.985829289,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1684,0.715838509,0.981512605,0.542537313,0.95105602,0.838635474,0.985952823,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1685,0.708850932,0.979831933,0.540134328,0.95073682,0.834496266,0.984515002,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1686,0.715838509,0.979831933,0.54141791,0.958397617,0.838557274,0.985066068,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1687,0.711180124,0.979831933,0.54141791,0.948502421,0.835762409,0.983391922,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1688,0.708850932,0.964705882,0.541537313,0.95047082,0.834549475,0.976839998,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1689,0.714285714,0.983193277,0.543447761,0.95025802,0.837614333,0.986139018,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1690,0.717391304,0.98487395,0.543447761,0.94967282,0.839910943,0.987602262,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1691,0.711956522,0.973109244,0.543223881,0.95068362,0.836167398,0.983055876,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1692,0.715838509,0.974789916,0.540955224,0.945842422,0.839368447,0.982258638,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1693,0.711180124,0.971428571,0.542925373,0.94892802,0.83603826,0.980199748,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1694,0.712732919,0.979831933,0.541641791,0.95025802,0.836911013,0.985018266,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1695,0.715062112,0.979831933,0.54380597,0.953609619,0.838290629,0.984338474,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1696,0.715062112,0.978151261,0.543208955,0.946534021,0.841084896,0.983329797,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1697,0.714285714,0.991596639,0.542761194,0.95004522,0.836598931,0.990549518,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1698,0.706521739,0.974789916,0.542761194,0.952705219,0.833107084,0.9819951,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1699,0.721273292,0.971428571,0.542761194,0.948076821,0.842001651,0.983101529,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1700,0.711180124,0.989915966,0.542761194,0.956110018,0.836084176,0.990038734,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1701,0.714285714,0.968067227,0.543955224,0.953556419,0.831723283,0.978179888,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1702,0.713509317,0.986554622,0.543955224,0.951481619,0.837662042,0.988505488,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1703,0.706521739,1,0.541895522,0.951428419,0.833099671,0.993588797,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1704,0.716614907,0.983193277,0.544447761,0.956429217,0.839248756,0.981386922,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1705,0.711180124,0.986554622,0.541179104,0.952811619,0.835755833,0.987929178,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1706,0.718167702,0.976470588,0.543044776,0.954992818,0.840326215,0.982904234,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1707,0.707298137,0.979831933,0.543044776,0.960472416,0.833256788,0.984937343,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1708,0.713509317,0.979831933,0.545253731,0.961430015,0.837372559,0.981898063,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1709,0.72515528,0.981512605,0.547462687,0.963611215,0.842887676,0.983011296,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1710,0.708850932,0.986554622,0.545358209,0.958450817,0.834405511,0.988050742,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1711,0.717391304,0.976470588,0.545358209,0.951268819,0.839838602,0.982468644,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1712,0.716614907,0.973109244,0.545358209,0.953024419,0.839330663,0.981671407,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1713,0.708074534,0.976470588,0.54519403,0.955578018,0.833702311,0.983149689,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1714,0.718167702,0.981512605,0.54519403,0.953662819,0.83572307,0.985161851,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1715,0.710403727,0.979831933,0.54519403,0.953662819,0.835375834,0.984222639,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1716,0.708850932,0.994957983,0.545268657,0.944565622,0.834334605,0.993032001,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1717,0.706521739,0.981512605,0.545268657,0.944565622,0.832955467,0.98329972,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1718,0.716614907,0.973109244,0.54619403,0.940575624,0.840435862,0.981085787,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1719,0.715838509,0.981512605,0.54638806,0.94914082,0.836468001,0.985690717,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1720,0.711956522,0.986554622,0.546044776,0.94914082,0.836228738,0.988224942,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1721,0.715838509,0.988235294,0.546701493,0.947917221,0.838713793,0.989198707,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1722,0.714285714,0.981512605,0.546701493,0.943235623,0.837933947,0.984433899,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1723,0.713509317,0.983193277,0.546671642,0.943288823,0.837362515,0.986627422,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1724,0.712732919,0.983193277,0.546104478,0.945523222,0.839215515,0.986338462,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1725,0.710403727,0.981512605,0.545776119,0.942863223,0.835345941,0.985130341,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1726,0.712732919,0.974789916,0.547283582,0.944565622,0.836816671,0.98221746,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1727,0.712732919,0.978151261,0.546074627,0.944884822,0.840556271,0.985084688,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1728,0.708074534,0.976470588,0.543761194,0.944193222,0.834063298,0.982931805,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1729,0.713509317,0.978151261,0.545776119,0.947066021,0.8353463,0.984093377,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1730,0.712732919,0.993277311,0.546895522,0.942650423,0.836806268,0.991784851,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1731,0.712732919,0.979831933,0.545970149,0.946321221,0.836714916,0.985125865,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1732,0.711956522,0.983193277,0.545731343,0.946321221,0.836352136,0.980287475,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1733,0.715838509,0.983193277,0.545731343,0.948502421,0.833441884,0.986443555,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1734,0.711956522,0.983193277,0.545089552,0.944299622,0.839654343,0.983495762,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1735,0.713509317,0.979831933,0.545089552,0.95063042,0.835484764,0.98431144,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1736,0.715838509,0.979831933,0.543462687,0.95036442,0.838528098,0.984362107,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1737,0.715062112,0.971428571,0.543462687,0.953024419,0.838100869,0.980267065,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1738,0.716614907,0.974789916,0.543462687,0.953450019,0.839428831,0.979135213,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1739,0.712732919,0.973109244,0.543164179,0.95068362,0.836954537,0.981123563,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1740,0.708074534,0.979831933,0.544373134,0.957546417,0.833771184,0.984609353,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1741,0.715838509,0.979831933,0.544373134,0.957759217,0.838602831,0.984316811,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1742,0.01242236,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1743,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1744,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1745,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1746,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1747,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,0.010093168,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1749,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1750,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1751,0.010869565,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1752,0.010093168,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1753,0.010093168,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,0.00931677,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1755,0.00931677,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1756,0.00931677,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1757,0.00931677,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1758,0.00931677,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1759,0.008540373,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1760,0.008540373,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,0.008540373,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1762,0.007763975,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1763,0.007763975,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1764,0.007763975,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1765,0.006987578,0.01512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1766,0.006987578,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,0.006987578,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1768,0.006987578,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,0.00621118,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1770,0.00621118,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1771,0.00621118,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1772,0.00621118,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1773,0.00621118,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1774,0.005434783,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1775,0.005434783,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1776,0.005434783,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1777,0.005434783,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1778,0.005434783,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1779,0.005434783,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1780,0.004658385,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1781,0.004658385,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1782,0.004658385,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1783,0.004658385,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1784,0.004658385,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1785,0.004658385,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1786,0.003881988,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1787,0.003881988,0.013445378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1788,0.004658385,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1789,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1790,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1791,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1792,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1793,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1794,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1795,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1796,0.003881988,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1797,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1798,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1799,0.00310559,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,0.003881988,0.010084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,0.645186335,0.894117647,1,0.862584455,0.79393605,0.934481478,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,-1
1802,0.699534161,0.988235294,0.534179104,0.940788424,0.832648886,0.989847884,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1803,0.717391304,0.98487395,0.538865672,0.947917221,0.837351634,0.988407735,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1804,0.713509317,0.979831933,0.537910448,0.946268021,0.840420677,0.984631911,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1805,0.716614907,0.978151261,0.537910448,0.946214822,0.839030777,0.982086407,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1806,0.712732919,0.976470588,0.538850746,0.95047082,0.83676107,0.985859904,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1807,0.718944099,0.973109244,0.538850746,0.956003618,0.840584011,0.981397127,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1808,0.717391304,0.979831933,0.538850746,0.953450019,0.836667565,0.984987293,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1809,0.708850932,0.986554622,0.538850746,0.943395223,0.833569587,0.988117163,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1810,0.711956522,0.986554622,0.538850746,0.941586423,0.834392837,0.986811111,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1811,0.703416149,0.978151261,0.540119403,0.939830824,0.830797919,0.983837717,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1812,0.712732919,0.978151261,0.540119403,0.944991222,0.836336591,0.984959185,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1813,0.712732919,0.968067227,0.540686567,0.946534021,0.835943201,0.980941485,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1814,0.715838509,0.971428571,0.54180597,0.951588019,0.838958675,0.979777049,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1815,0.714285714,0.986554622,0.541671642,0.958876416,0.838260497,0.989588822,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1816,0.720496894,0.979831933,0.542253731,0.957546417,0.8395881,0.984520015,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1817,0.712732919,0.978151261,0.541716418,0.954035218,0.840439569,0.98673717,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1818,0.713509317,0.976470588,0.541716418,0.952545619,0.838255475,0.982723768,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1819,0.707298137,0.991596639,0.54,0.952705219,0.833575565,0.988121102,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1820,0.713509317,0.983193277,0.54141791,0.948555621,0.839085182,0.984204557,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1821,0.710403727,0.969747899,0.541343284,0.948236421,0.837266499,0.979317648,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1822,0.709627329,0.974789916,0.542,0.95089642,0.835668545,0.98202661,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1823,0.713509317,0.98487395,0.541298507,0.946746821,0.83722154,0.983309746,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1824,0.709627329,0.981512605,0.541298507,0.948289621,0.834312604,0.980908364,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1825,0.717391304,0.979831933,0.542104478,0.955365218,0.839758011,0.984752222,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1826,0.721273292,0.979831933,0.541358209,0.953450019,0.839455495,0.984612575,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1827,0.711180124,0.974789916,0.540940299,0.953450019,0.836101992,0.985258708,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1828,0.708850932,0.98487395,0.540940299,0.958876416,0.834330779,0.98866626,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1829,0.706521739,0.98487395,0.540940299,0.957280417,0.832983208,0.987559831,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1830,0.713509317,0.981512605,0.541865672,0.958184817,0.834821859,0.987030249,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1831,0.712732919,0.976470588,0.542850746,0.961217216,0.836645564,0.988263613,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1832,0.708850932,0.976470588,0.542686567,0.962972815,0.835895731,0.983286292,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
